corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
beethoven_piano_sonatas	21-2	68	22	22	63	63	1.5	0	0	6/8	2	1	V(b64)	F	I		V(b64)		V			b64				M	False	False	(1, 0, -3)	()	1	1					C
beethoven_piano_sonatas	21-2	69	22	22	129/2	129/2	1.5	3/8	3/8	6/8	2	1	V.viio7	F	V		viio7		vii	o	7					o7	False	False	(5, 2, -1, -4)	()	5	5					B
beethoven_piano_sonatas	23-1	35	30	29	349/2	349/2	2.0	1	1	12/8	2	1	i	f	III		i		i							m	True	False	(0, -3, 1)	()	0	0					Ab
beethoven_piano_sonatas	23-1	36	31	30	353/2	353/2	6.0	0	0	12/8	2	1	bVIM65	f	III		bVIM65		bVI	M	65					MM7	True	False	(0, -3, 1, -4)	()	-4	0					Ab
beethoven_piano_sonatas	23-1	37	32	31	365/2	365/2	3.0	0	0	12/8	2	1	V6	f	III		V6		V		6					M	True	False	(5, 2, 1)	()	1	5					G
beethoven_piano_sonatas	23-1	38	32	31	371/2	371/2	3.0	3/4	3/4	12/8	2	1	#viio2/ii	f	III		#viio2/ii		#vii	o	2		ii			o7	True	False	(-2, 7, 4, 1)	()	7	-2					Gb
beethoven_piano_sonatas	23-1	39	33	32	377/2	377/2	3.0	0	0	12/8	2	1	viio6(+2)/V	f	III		viio6(+2)/V		vii	o	6	+2	V			o	True	False	(3, 0, 6)	(1,)	6	3					F
beethoven_piano_sonatas	23-1	40	33	32	383/2	383/2	3.0	3/4	3/4	12/8	2	1	#viio7(+b8)/vi	f	III		#viio7(+b8)/vi		#vii	o	7	+b8	vi			o7	True	False	(8, 5, 2, -1)	(-6,)	8	8					E
beethoven_piano_sonatas	23-1	41	34	33	389/2	389/2	12.0	0	0	12/8	2	1	V7	f	III		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					Eb
beethoven_piano_sonatas	23-1	164	103	102	1223/2	1223/2	3.0	3/4	3/4	12/8	2	1	bVIM65	f	VI		bVIM65		bVI	M	65					MM7	True	False	(0, -3, 1, -4)	()	-4	0					Db
beethoven_piano_sonatas	23-1	165	104	103	1229/2	1229/2	3.0	0	0	12/8	2	1	V6	f	VI		V6		V		6					M	True	False	(5, 2, 1)	()	1	5					C
beethoven_piano_sonatas	23-1	166	104	103	1235/2	1235/2	3.0	3/4	3/4	12/8	2	1	#viio2/ii	f	VI		#viio2/ii		#vii	o	2		ii			o7	True	False	(-2, 7, 4, 1)	()	7	-2					Cb
beethoven_piano_sonatas	23-1	167	105	104	1241/2	1241/2	3.0	0	0	12/8	2	1	viio6(+2)/V	f	VI		viio6(+2)/V		vii	o	6	+2	V			o	True	False	(3, 0, 6)	(1,)	6	3					Bb
beethoven_piano_sonatas	23-1	168	105	104	1247/2	1247/2	3.0	3/4	3/4	12/8	2	1	#viio7(+b8)/vi	f	VI		#viio7(+b8)/vi		#vii	o	7	+b8	vi			o7	True	False	(8, 5, 2, -1)	(-6,)	8	8					A
beethoven_piano_sonatas	23-1	169	106	105	1253/2	1253/2	3.0	0	0	12/8	2	1	V7	f	VI		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					Ab
beethoven_piano_sonatas	23-1	286	169	168	2021/2	2021/2	2.0	1	1	12/8	2	1	i	f	i		i		i							m	True	True	(0, -3, 1)	()	0	0					F
beethoven_piano_sonatas	23-1	287	170	169	2025/2	2025/2	6.0	0	0	12/8	2	1	VIM65	f	i		VIM65		VI	M	65					MM7	True	True	(0, -3, 1, -4)	()	-4	0					F
beethoven_piano_sonatas	23-1	288	171	170	2037/2	2037/2	3.0	0	0	12/8	2	1	V6	f	i		V6		V		6					M	True	True	(5, 2, 1)	()	1	5					E
beethoven_piano_sonatas	23-1	289	171	170	2043/2	2043/2	3.0	3/4	3/4	12/8	2	1	#viio2/ii	f	i		#viio2/ii		#vii	o	2		ii			o7	True	True	(-2, 7, 4, 1)	()	7	-2					Eb
beethoven_piano_sonatas	23-1	290	172	171	2049/2	2049/2	3.0	0	0	12/8	2	1	viio6(+2)/V	f	i		viio6(+2)/V		vii	o	6	+2	V			o	True	True	(3, 0, 6)	(1,)	6	3					D
beethoven_piano_sonatas	23-1	291	172	171	2055/2	2055/2	3.0	3/4	3/4	12/8	2	1	iv6(+2)	f	i		iv6(+2)		iv		6	+2				m	True	True	(-4, 0, -1)	(1,)	-1	-4					Db
beethoven_piano_sonatas	23-1	292	173	172	2061/2	2061/2	6.0	0	0	12/8	2	1	V(64)	f	i		V(64)		V			64				M	True	True	(1, 0, -3)	()	1	1					C
beethoven_piano_sonatas	23-1	293	174	173	2073/2	2073/2	6.0	0	0	12/8	2	1	V7	f	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					C
beethoven_piano_sonatas	23-2	126	58	53	105	115	1.0	1/4	1/4	2/4	2	1	IV	Db	I		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					Gb
beethoven_piano_sonatas	23-2	127	59	54	106	116	1.5	0	0	2/4	2	1	I6	Db	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					F
beethoven_piano_sonatas	23-2	128	59	54	215/2	235/2	0.5	3/8	3/8	2/4	2	1	viio2/V	Db	I		viio2/V		vii	o	2		V			o7	False	False	(-3, 6, 3, 0)	()	6	-3					Fb
beethoven_piano_sonatas	23-2	129	60	55	108	118	1.0	0	0	2/4	2	1	ii%7	Db	I		ii%7		ii	%	7					%7	False	False	(2, -1, -4, 0)	()	2	2					Eb
beethoven_piano_sonatas	23-2	130	60	55	109	119	1.0	1/4	1/4	2/4	2	1	V43	Db	I		V43		V		43					Mm7	False	False	(2, -1, 1, 5)	()	1	2					Eb
beethoven_piano_sonatas	23-3	73	82	82	163	163	1.0	1/4	1/4	2/4	2	1	viio6/V	f	v		viio6/V		vii	o	6		V			o	True	True	(3, 0, 6)	()	6	3					A
beethoven_piano_sonatas	23-3	74	83	83	164	164	1.0	0	0	2/4	2	1	iv6	f	v		iv6		iv		6					m	True	True	(-4, 0, -1)	()	-1	-4					Ab
beethoven_piano_sonatas	23-3	75	83	83	165	165	1.0	1/4	1/4	2/4	2	1	i64	f	v		i64		i		64					m	True	True	(1, 0, -3)	()	0	1	V(64)				G
beethoven_piano_sonatas	23-3	76	84	84	166	166	1.0	0	0	2/4	2	1	viio7/V	f	v		viio7/V		vii	o	7		V			o7	True	True	(6, 3, 0, -3)	()	6	6					F#
beethoven_piano_sonatas	23-3	77	84	84	167	167	1.0	1/4	1/4	2/4	2	1	V6/V	f	v		V6/V		V		6		V			M	True	True	(6, 3, 2)	()	2	6					F#
beethoven_piano_sonatas	23-3	278	274	274	547	547	1.0	1/4	1/4	2/4	2	1	viio6/V	f	i		viio6/V		vii	o	6		V			o	True	True	(3, 0, 6)	()	6	3					D
beethoven_piano_sonatas	23-3	279	275	275	548	548	1.0	0	0	2/4	2	1	iv6	f	i		iv6		iv		6					m	True	True	(-4, 0, -1)	()	-1	-4					Db
beethoven_piano_sonatas	23-3	280	275	275	549	549	1.0	1/4	1/4	2/4	2	1	i64	f	i		i64		i		64					m	True	True	(1, 0, -3)	()	0	1	V(64)				C
beethoven_piano_sonatas	23-3	281	276	276	550	550	1.0	0	0	2/4	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	True	True	(6, 3, 0, -3)	()	6	6					B
beethoven_piano_sonatas	23-3	282	276	276	551	551	1.0	1/4	1/4	2/4	2	1	V6/V	f	i		V6/V		V		6		V			M	True	True	(6, 3, 2)	()	2	6					B
beethoven_piano_sonatas	26-1	4	3	3	4	4	0.5	0	0	2/4	2	1	viio64/IV/vi	Eb	I		viio64/IV/vi		vii	o	64		IV/vi			o	False	False	(1, 7, 4)	()	7	1					Bb
beethoven_piano_sonatas	26-1	5	3	3	9/2	9/2	0.5	1/8	1/8	2/4	2	1	viio43/IV/vi	Eb	I		viio43/IV/vi		vii	o	43		IV/vi			o7	False	False	(1, -2, 7, 4)	()	7	1					Bb
beethoven_piano_sonatas	26-1	6	3	3	5	5	0.5	1/4	1/4	2/4	2	1	IV6/vi	Eb	I		IV6/vi		IV		6		vi			M	False	False	(6, 3, 2)	()	2	6					A
beethoven_piano_sonatas	26-1	7	3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	Fr6/vi	Eb	I		Fr6/vi	Fr	V		43	b5	V/vi			Fr	False	False	(-1, 3, 5, 9)	()	5	-1					Ab
beethoven_piano_sonatas	26-1	8	4	4	6	6	0.5	0	0	2/4	2	1	V/vi[V(64)/vi	Eb	I	V/vi	V(64)/vi		V			64	vi			M	False	False	(4, 3, 0)	()	4	4					G
beethoven_piano_sonatas	26-1	43	15	15	117/4	117/4	0.25	5/16	5/16	2/4	2	1	V6	Eb	I		V6		V		6					M	False	False	(5, 2, 1)	()	1	5					D
beethoven_piano_sonatas	26-1	44	15	15	59/2	59/2	0.25	3/8	3/8	2/4	2	1	V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2					Db
beethoven_piano_sonatas	26-1	45	15	15	119/4	119/4	5.25	7/16	7/16	2/4	2	1	IV6}	Eb	I		IV6		IV		6				}	M	False	False	(3, 0, -1)	()	-1	3					C
beethoven_piano_sonatas	26-1	47	17	17	35	35	0.5	3/4	3/4	2/2	2	1	III6	Eb	I		III6		III		6					M	False	False	(8, 5, 4)	()	4	8					B
beethoven_piano_sonatas	26-1	48	17	17	71/2	71/2	1.5	7/8	7/8	2/2	2	1	iiio6	Eb	I		iiio6		iii	o	6					o	False	False	(1, -2, 4)	()	4	1					Bb
beethoven_piano_sonatas	26-1	49	18	18	37	37	0.5	1/4	1/4	2/2	2	1	II6	Eb	I		II6		II		6					M	False	False	(6, 3, 2)	()	2	6					A
beethoven_piano_sonatas	26-1	50	18	18	75/2	75/2	1.5	3/8	3/8	2/2	2	1	iio6	Eb	I		iio6		ii	o	6					o	False	False	(-1, -4, 2)	()	2	-1					Ab
beethoven_piano_sonatas	26-1	51	18	18	39	39	0.5	3/4	3/4	2/2	2	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
beethoven_piano_sonatas	26-1	52	18	18	79/2	79/2	0.5	7/8	7/8	2/2	2	1	io6	Eb	I		io6		i	o	6					o	False	False	(-3, -6, 0)	()	0	-3	viio2/V				Gb
beethoven_piano_sonatas	26-1	53	19	19	40	40	2.0	0	0	2/2	2	1	V43(4)	Eb	I		V43(4)		V		43	4				Mm7	False	False	(2, -1, 1, 0)	()	1	2					F
beethoven_piano_sonatas	26-1	54	19	19	42	42	1.0	1/2	1/2	2/2	2	1	V43	Eb	I		V43		V		43					Mm7	False	False	(2, -1, 1, 5)	()	1	2					F
beethoven_piano_sonatas	26-1	76	29	29	165/2	165/2	0.5	5/8	5/8	2/2	2	1	V	Eb	I		V		V							M	False	False	(1, 5, 2)	()	1	1					Bb
beethoven_piano_sonatas	26-1	77	29	29	83	83	0.5	3/4	3/4	2/2	2	1	viio/V	Eb	I		viio/V		vii	o			V			o	False	False	(6, 3, 0)	()	6	6					A
beethoven_piano_sonatas	26-1	78	29	29	167/2	167/2	0.5	7/8	7/8	2/2	2	1	viio64	Eb	I		viio64		vii	o	64					o	False	False	(-1, 5, 2)	()	5	-1	V2				Ab
beethoven_piano_sonatas	26-1	79	30	30	84	84	1.0	0	0	2/2	2	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
beethoven_piano_sonatas	26-1	125	48	48	159	159	1.0	3/4	3/4	2/2	2	1	vii%43{	Eb	V		vii%43		vii	%	43				{	%7	False	False	(-1, 3, 5, 2)	()	5	-1					Eb
beethoven_piano_sonatas	26-1	126	49	49	160	160	1.0	0	0	2/2	2	1	I6(13)	Eb	V		I6(13)		I		6	13				M	False	False	(4, 1, 0)	(3,)	0	4					D
beethoven_piano_sonatas	26-1	127	49	49	161	161	1.0	1/4	1/4	2/2	2	1	i6	Eb	V		i6		i		6					m	False	False	(-3, 1, 0)	()	0	-3					Db
beethoven_piano_sonatas	26-1	128	49	49	162	162	1.0	1/2	1/2	2/2	2	1	ii7(4)	Eb	V		ii7(4)		ii		7	4				mm7	False	False	(2, 1, 3, 0)	()	2	2					C
beethoven_piano_sonatas	26-1	186	71	69	240	248	4.0	0	0	2/2	2	1	IV6	Eb	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3		2			C
beethoven_piano_sonatas	26-1	187	72	70	244	252	3.0	0	0	2/2	2	1	V6/vi{	Eb	I		V6/vi		V		6		vi		{	M	False	False	(8, 5, 4)	()	4	8					B
beethoven_piano_sonatas	26-1	188	72	70	247	255	1.0	3/4	3/4	2/2	2	1	v6/vi	Eb	I		v6/vi		v		6		vi			m	False	False	(1, 5, 4)	()	4	1					Bb
beethoven_piano_sonatas	26-1	189	73	71	248	256	2.0	0	0	2/2	2	1	IV6(2)/vi	Eb	I		IV6(2)/vi		IV		6	2	vi			M	False	False	(6, 3, 4)	()	2	6					A
beethoven_piano_sonatas	26-1	190	73	71	250	258	2.0	1/2	1/2	2/2	2	1	iv6/vi	Eb	I		iv6/vi		iv		6		vi			m	False	False	(-1, 3, 2)	()	2	-1					Ab
beethoven_piano_sonatas	26-1	191	74	72	252	260	1.0	0	0	2/2	2	1	V(64)/vi	Eb	I		V(64)/vi		V			64	vi			M	False	False	(4, 3, 0)	()	4	4					G
beethoven_piano_sonatas	26-1	192	74	72	253	261	1.0	1/4	1/4	2/2	2	1	V65/V/vi	Eb	I		V65/V/vi		V		65		V/vi			Mm7	False	False	(9, 6, 3, 5)	()	5	9					F#
beethoven_piano_sonatas	26-1	193	74	72	254	262	1.0	1/2	1/2	2/2	2	1	V2/vi	Eb	I		V2/vi		V		2		vi			Mm7	False	False	(2, 4, 8, 5)	()	4	2					F
beethoven_piano_sonatas	26-1	244	108	106	388	396	19.0	0	0	2/2	2	1	IV6}	Eb	I		IV6		IV		6				}	M	False	False	(3, 0, -1)	()	-1	3					C
beethoven_piano_sonatas	26-1	246	112	110	407	415	0.5	3/4	3/4	2/2	2	1	III6	Eb	I		III6		III		6					M	False	False	(8, 5, 4)	()	4	8					B
beethoven_piano_sonatas	26-1	247	112	110	815/2	831/2	1.5	7/8	7/8	2/2	2	1	iiio6	Eb	I		iiio6		iii	o	6					o	False	False	(1, -2, 4)	()	4	1					Bb
beethoven_piano_sonatas	26-1	248	113	111	409	417	0.5	1/4	1/4	2/2	2	1	II6	Eb	I		II6		II		6					M	False	False	(6, 3, 2)	()	2	6					A
beethoven_piano_sonatas	26-1	249	113	111	819/2	835/2	1.5	3/8	3/8	2/2	2	1	iio6	Eb	I		iio6		ii	o	6					o	False	False	(-1, -4, 2)	()	2	-1					Ab
beethoven_piano_sonatas	26-1	250	113	111	411	419	0.5	3/4	3/4	2/2	2	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
beethoven_piano_sonatas	26-1	251	113	111	823/2	839/2	0.5	7/8	7/8	2/2	2	1	io6	Eb	I		io6		i	o	6					o	False	False	(-3, -6, 0)	()	0	-3	viio2/V				Gb
beethoven_piano_sonatas	26-1	252	114	112	412	420	2.0	0	0	2/2	2	1	V43(4)	Eb	I		V43(4)		V		43	4				Mm7	False	False	(2, -1, 1, 0)	()	1	2					F
beethoven_piano_sonatas	26-1	253	114	112	414	422	1.0	1/2	1/2	2/2	2	1	V43	Eb	I		V43		V		43					Mm7	False	False	(2, -1, 1, 5)	()	1	2					F
beethoven_piano_sonatas	26-1	275	124	122	909/2	925/2	0.5	5/8	5/8	2/2	2	1	V	Eb	I		V		V							M	False	False	(1, 5, 2)	()	1	1					Bb
beethoven_piano_sonatas	26-1	276	124	122	455	463	0.5	3/4	3/4	2/2	2	1	viio/V	Eb	I		viio/V		vii	o			V			o	False	False	(6, 3, 0)	()	6	6					A
beethoven_piano_sonatas	26-1	277	124	122	911/2	927/2	0.5	7/8	7/8	2/2	2	1	viio64	Eb	I		viio64		vii	o	64					o	False	False	(-1, 5, 2)	()	5	-1	V2				Ab
beethoven_piano_sonatas	26-1	278	125	123	456	464	1.0	0	0	2/2	2	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
beethoven_piano_sonatas	26-1	292	127	125	933/2	949/2	0.5	5/8	5/8	2/2	2	1	V2/V/V	Eb	I		V2/V/V		V		2		V/V			Mm7	False	False	(1, 3, 7, 4)	()	3	1					Bb
beethoven_piano_sonatas	26-1	293	127	125	467	475	1.0	3/4	3/4	2/2	2	1	V6/V	Eb	I		V6/V		V		6		V			M	False	False	(6, 3, 2)	()	2	6					A
beethoven_piano_sonatas	26-1	294	128	126	468	476	2.0	0	0	2/2	2	1	V2	Eb	I		V2		V		2					Mm7	False	False	(-1, 1, 5, 2)	()	1	-1					Ab
beethoven_piano_sonatas	26-1	295	128	126	470	478	2.0	1/2	1/2	2/2	2	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
beethoven_piano_sonatas	26-1	322	142	140	527	535	1.0	3/4	3/4	2/2	2	1	vii%43{	Eb	I		vii%43		vii	%	43				{	%7	False	False	(-1, 3, 5, 2)	()	5	-1					Ab
beethoven_piano_sonatas	26-1	323	143	141	528	536	1.0	0	0	2/2	2	1	I6(13)	Eb	I		I6(13)		I		6	13				M	False	False	(4, 1, 0)	(3,)	0	4					G
beethoven_piano_sonatas	26-1	324	143	141	529	537	1.0	1/4	1/4	2/2	2	1	i6	Eb	I		i6		i		6					m	False	False	(-3, 1, 0)	()	0	-3					Gb
beethoven_piano_sonatas	26-1	325	143	141	530	538	1.0	1/2	1/2	2/2	2	1	ii7(4)	Eb	I		ii7(4)		ii		7	4				mm7	False	False	(2, 1, 3, 0)	()	2	2					F
beethoven_piano_sonatas	30-2	95	43	43	126	126	1.5	0	0	6/8	2	1	V(9)/v	e	v		V(9)/v		V			9	v			M	True	True	(2, 6, 3)	(-3,)	2	2					C#
beethoven_piano_sonatas	30-2	96	43	43	255/2	255/2	1.5	3/8	3/8	6/8	2	1	V7/v	e	v		V7/v		V		7		v			Mm7	True	True	(2, 6, 3, 0)	()	2	2					C#
beethoven_piano_sonatas	30-2	97	44	44	129	129	1.5	0	0	6/8	2	1	v64(119)	e	v		v64(119)		v		64	119				m	True	True	(2, 1, -2)	(0, -4)	1	2					C#
beethoven_piano_sonatas	30-2	98	44	44	261/2	261/2	1.5	3/8	3/8	6/8	2	1	#viio2/iv	e	v		#viio2/iv		#vii	o	2		iv			o7	True	True	(-5, 4, 1, -2)	()	4	-5					C
beethoven_piano_sonatas	30-2	99	45	45	132	132	1.5	0	0	6/8	2	1	V(9)/iv	e	v		V(9)/iv		V			9	iv			M	True	True	(0, 4, 1)	(-5,)	0	0					B
beethoven_piano_sonatas	30-2	100	45	45	267/2	267/2	1.5	3/8	3/8	6/8	2	1	V7/iv	e	v		V7/iv		V		7		iv			Mm7	True	True	(0, 4, 1, -2)	()	0	0					B
beethoven_piano_sonatas	30-2	101	46	46	135	135	1.5	0	0	6/8	2	1	iv64(119)	e	v		iv64(119)		iv		64	119				m	True	True	(0, -1, -4)	(-2, 1)	-1	0					B
beethoven_piano_sonatas	30-2	102	46	46	273/2	273/2	1.5	3/8	3/8	6/8	2	1	#viio2/iii	e	v		#viio2/iii		#vii	o	2		iii			o7	True	True	(-7, 2, -1, -4)	()	2	-7					Bb
beethoven_piano_sonatas	30-2	103	47	47	138	138	1.5	0	0	6/8	2	1	V(b9)/iii	e	v		V(b9)/iii		V			b9	iii			M	True	True	(-2, 2, -1)	(-14,)	-2	-2					A
beethoven_piano_sonatas	30-2	104	47	47	279/2	279/2	1.5	3/8	3/8	6/8	2	1	V7/iii	e	v		V7/iii		V		7		iii			Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2					A
beethoven_piano_sonatas	30-2	105	48	48	141	141	1.5	0	0	6/8	2	1	iii64(119)	e	v		iii64(119)		iii		64	119				m	True	True	(-2, -3, -6)	(-4, -1)	-3	-2					A
beethoven_piano_sonatas	30-2	106	48	48	285/2	285/2	1.5	3/8	3/8	6/8	2	1	viio2/bII	e	v		viio2/bII		vii	o	2		bII			o7	True	True	(-9, 0, -3, -6)	()	0	-9					Ab
beethoven_piano_sonatas	30-2	107	49	49	144	144	3.0	0	0	6/8	2	1	V7/bII	e	v		V7/bII		V		7		bII			Mm7	True	True	(-4, 0, -3, -6)	()	-4	-4					G
beethoven_piano_sonatas	30-2	108	50	50	147	147	1.0	0	0	6/8	2	1	V7(4)/bII	e	v		V7(4)/bII		V		7	4	bII			Mm7	True	True	(-4, -5, -3, -6)	()	-4	-4					G
beethoven_piano_sonatas	30-2	109	50	50	148	148	0.5	1/4	1/4	6/8	2	1	V(64)/bII	e	v		V(64)/bII		V			64	bII			M	True	True	(-4, -5, -1)	()	-4	-4					G
beethoven_piano_sonatas	30-2	226	125	125	372	372	3.0	0	0	6/8	2	1	V/VI	e	i		V/VI		V				VI			M	True	True	(-3, 1, -2)	()	-3	-3					G
beethoven_piano_sonatas	30-2	227	126	126	375	375	3.0	0	0	6/8	2	1	i6	e	i		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					G
beethoven_piano_sonatas	30-2	228	127	127	378	378	3.0	0	0	6/8	2	1	V/V	e	i		V/V		V				V			M	True	True	(2, 6, 3)	()	2	2					F#
beethoven_piano_sonatas	30-2	229	128	128	381	381	3.0	0	0	6/8	2	1	bII	e	i		bII		bII							M	True	True	(-5, -1, -4)	()	-5	-5					F
beethoven_piano_sonatas	30-2	230	129	129	384	384	3.0	0	0	6/8	2	1	iv64	e	i		iv64		iv		64					m	True	True	(0, -1, -4)	()	-1	0					E
beethoven_piano_sonatas	30-2	231	130	130	387	387	3.0	0	0	6/8	2	1	V65	e	i		V65		V		65					Mm7	True	True	(5, 2, -1, 1)	()	1	5					D#
beethoven_piano_sonatas	30-2	271	144	144	429	429	1.5	0	0	6/8	2	1	V(9)/v	e	i		V(9)/v		V			9	v			M	True	True	(2, 6, 3)	(-3,)	2	2					F#
beethoven_piano_sonatas	30-2	272	144	144	861/2	861/2	1.5	3/8	3/8	6/8	2	1	V7/v	e	i		V7/v		V		7		v			Mm7	True	True	(2, 6, 3, 0)	()	2	2					F#
beethoven_piano_sonatas	30-2	273	145	145	432	432	1.5	0	0	6/8	2	1	v64(119)	e	i		v64(119)		v		64	119				m	True	True	(2, 1, -2)	(0, -4)	1	2					F#
beethoven_piano_sonatas	30-2	274	145	145	867/2	867/2	1.5	3/8	3/8	6/8	2	1	#viio2/iv	e	i		#viio2/iv		#vii	o	2		iv			o7	True	True	(-5, 4, 1, -2)	()	4	-5					F
beethoven_piano_sonatas	30-2	275	146	146	435	435	1.5	0	0	6/8	2	1	V(b9)/iv	e	i		V(b9)/iv		V			b9	iv			M	True	True	(0, 4, 1)	(-12,)	0	0					E
beethoven_piano_sonatas	30-2	276	146	146	873/2	873/2	1.5	3/8	3/8	6/8	2	1	V7/iv	e	i		V7/iv		V		7		iv			Mm7	True	True	(0, 4, 1, -2)	()	0	0					E
beethoven_piano_sonatas	30-2	277	147	147	438	438	1.5	0	0	6/8	2	1	iv64(119)	e	i		iv64(119)		iv		64	119				m	True	True	(0, -1, -4)	(-2, 1)	-1	0					E
beethoven_piano_sonatas	30-2	278	147	147	879/2	879/2	1.5	3/8	3/8	6/8	2	1	#viio2/iii	e	i		#viio2/iii		#vii	o	2		iii			o7	True	True	(-7, 2, -1, -4)	()	2	-7					Eb
beethoven_piano_sonatas	30-2	279	148	148	441	441	1.5	0	0	6/8	2	1	V(b9)/iii	e	i		V(b9)/iii		V			b9	iii			M	True	True	(-2, 2, -1)	(-14,)	-2	-2					D
beethoven_piano_sonatas	30-2	280	148	148	885/2	885/2	1.5	3/8	3/8	6/8	2	1	V7/iii	e	i		V7/iii		V		7		iii			Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2					D
beethoven_piano_sonatas	30-2	281	149	149	444	444	1.5	0	0	6/8	2	1	iii64(119)	e	i		iii64(119)		iii		64	119				m	True	True	(-2, -3, -6)	(-4, -1)	-3	-2					D
beethoven_piano_sonatas	30-2	282	149	149	891/2	891/2	1.5	3/8	3/8	6/8	2	1	viio2/bII	e	i		viio2/bII		vii	o	2		bII			o7	True	True	(-9, 0, -3, -6)	()	0	-9					Db
beethoven_piano_sonatas	30-2	283	150	150	447	447	3.0	0	0	6/8	2	1	V7/bII	e	i		V7/bII		V		7		bII			Mm7	True	True	(-4, 0, -3, -6)	()	-4	-4					C
beethoven_piano_sonatas	30-2	284	151	151	450	450	1.0	0	0	6/8	2	1	V7(4)/bII	e	i		V7(4)/bII		V		7	4	bII			Mm7	True	True	(-4, -5, -3, -6)	()	-4	-4					C
beethoven_piano_sonatas	30-2	285	151	151	451	451	0.5	1/4	1/4	6/8	2	1	V(64)/bII	e	i		V(64)/bII		V			64	bII			M	True	True	(-4, -5, -1)	()	-4	-4					C
beethoven_piano_sonatas	30-3	61	23	23	66	66	0.5	0	0	3/4	2	1	I(4)	E	I		I(4)		I			4				M	False	False	(0, -1, 1)	()	0	0					E
beethoven_piano_sonatas	30-3	62	23	23	133/2	133/2	0.5	1/8	1/8	3/4	2	1	I	E	I		I		I							M	False	False	(0, 4, 1)	()	0	0					E
beethoven_piano_sonatas	30-3	63	23	23	67	67	0.5	1/4	1/4	3/4	2	1	V6	E	I		V6		V		6					M	False	False	(5, 2, 1)	()	1	5					D#
beethoven_piano_sonatas	30-3	64	23	23	135/2	135/2	0.5	3/8	3/8	3/4	2	1	v6	E	I		v6		v		6					m	False	False	(-2, 2, 1)	()	1	-2					D
beethoven_piano_sonatas	30-3	65	23	23	68	68	0.5	1/2	1/2	3/4	2	1	viio6/V	E	I		viio6/V		vii	o	6		V			o	False	False	(3, 0, 6)	()	6	3					C#
beethoven_piano_sonatas	30-3	121	41	38	113	122	1.0	1/2	1/2	3/4	2	1	V65	E	I		V65		V		65					Mm7	False	False	(5, 2, -1, 1)	()	1	5					D#
beethoven_piano_sonatas	30-3	122	42	39	114	123	1.0	0	0	3/4	2	1	viio43/IV	E	I		viio43/IV		vii	o	43		IV			o7	False	False	(-2, -5, 4, 1)	()	4	-2					D
beethoven_piano_sonatas	30-3	123	42	39	115	124	1.0	1/4	1/4	3/4	2	1	IV6	E	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					C#
beethoven_piano_sonatas	30-3	124	42	39	116	125	1.5	1/2	1/2	3/4	2	1	V7/bII	E	I		V7/bII		V		7		bII			Mm7	False	False	(-4, 0, -3, -6)	()	-4	-4	Ger6				C
beethoven_piano_sonatas	30-3	125	43	40	235/2	253/2	0.5	1/8	1/8	3/4	2	1	V(64)/bII	E	I		V(64)/bII		V			64	bII			M	False	False	(-4, -5, -1)	()	-4	-4					C
beethoven_piano_sonatas	30-3	126	43	40	118	127	1.0	1/4	1/4	3/4	2	1	V7/bII	E	I		V7/bII		V		7		bII			Mm7	False	False	(-4, 0, -3, -6)	()	-4	-4	Ger6				C
beethoven_piano_sonatas	30-3	127	43	40	119	128	1.0	1/2	1/2	3/4	2	1	V[V|HC}	E	I	V	V		V					HC	}	M	False	False	(1, 5, 2)	()	1	1					B
beethoven_piano_sonatas	31-1	29	17	17	50	50	1.0	1/2	1/2	3/4	2	1	V	Ab	I		V		V							M	False	False	(1, 5, 2)	()	1	1					Eb
